3.13982 -0.0989407 0.089 0.089 0.0989407 0.000111229 0.0218766 0.546197 1.19316 0.535996 1.27457 0.540166 1.35787 0.558652 1.44309 0.089 0.089 0 9.95271e-36 0
0.0890007 0.0890283 0.089 0.089 3.051 0.000111229 0.0218766 1.1675 0.499441 1.24585 0.481237 1.32661 0.478261 1.40984 0.491264 1 -0.0194718 0.822 1.53453e-34 0
0.0890007 0.0890283 0.089 0.089 3.051 0.000111229 0.0218766 1.1675 0.499441 1.24585 0.481237 1.32661 0.478261 1.40984 0.491264 1 -0.0194718 0.756 1.53453e-34 0
0.0890007 0.0890283 0.089 0.089 3.051 0.000111229 0.0218766 1.1675 0.499441 1.24585 0.481237 1.32661 0.478261 1.40984 0.491264 1 -0.0194718 0.739 1.53453e-34 0
0.0890007 0.0890283 0.089 0.089 3.051 0.000111229 0.0218766 1.1675 0.499441 1.24585 0.481237 1.32661 0.478261 1.40984 0.491264 1 -0.0194718 0.767 1.53453e-34 0
0.0890007 0.0890283 0.089 0.089 3.051 1 -0.0194718 1.1675 0.499441 1.24585 0.481237 1.32661 0.478261 1.40984 0.491264 1 -0.0194718 0.774 1.53453e-34 0
0.0890007 0.0890283 0.089 0.089 3.051 1 -0.0194718 1.1675 0.499441 1.24585 0.481237 1.32661 0.478261 1.40984 0.491264 1 -0.0194718 0.746 1.53453e-34 0
0.0890007 0.0890283 0.089 0.089 3.051 1 -0.0194718 1.1675 0.499441 1.24585 0.481237 1.32661 0.478261 1.40984 0.491264 1 -0.0194718 0.764 1.53453e-34 0
0.139 0.0782639 0.089 0.089 3.001 1 -0.0194718 1.1675 0.499441 1.24585 0.481237 1.32661 0.478261 1.40984 0.491264 1 -0.0171175 0.743 9.1615e-33 0
0.139 0.0782639 0.089 0.089 3.001 1 -0.0194718 1.1675 0.499441 1.24585 0.481237 1.32661 0.478261 1.40984 0.491264 1 -0.0171175 0.78 9.1615e-33 0
0.189 0.078351 0.089 0.089 2.951 1 -0.0171175 1.15258 0.474683 1.2294 0.451858 1.30895 0.445133 1.39114 0.45526 1 -0.0171365 0.766 3.40845e-32 0
0.189 0.078351 0.089 0.089 2.951 1 -0.0171175 1.15258 0.474683 1.2294 0.451858 1.30895 0.445133 1.39114 0.45526 1 -0.0171365 0.649 3.40845e-32 0
0.189 0.078351 0.089 0.089 2.951 1 -0.0171175 1.15258 0.474683 1.2294 0.451858 1.30895 0.445133 1.39114 0.45526 1 -0.0171365 0.775 3.40845e-32 0
0.239001 0.0776151 0.089 0.089 2.901 1 -0.0171365 1.13474 0.446367 1.20964 0.41774 1.28758 0.406043 1.36828 0.412253 1 -0.0476858 0.801 2.96798e-16 0
0.239001 0.0776151 0.089 0.089 2.901 1 -0.0171365 1.13474 0.446367 1.20964 0.41774 1.28758 0.406043 1.36828 0.412253 1 -0.0476858 0.812 3.89924e-16 0
0.289001 0.0767649 0.089 0.089 2.851 1 -0.0171365 1.1171 0.420381 1.18988 0.38596 1.26629 0.368962 1.34541 0.370973 1 -0.106841 0.834 2.6126e-15 0
0.289001 0.0767649 0.089 0.089 2.851 1 -0.0171365 1.1171 0.420381 1.18988 0.38596 1.26629 0.368962 1.34541 0.370973 1 -0.106841 0.828 1.00599e-15 0
0.339 0.0759404 0.089 0.089 2.801 1 -0.0476858 1.09881 0.395158 1.1694 0.354519 1.24402 0.331808 1.3217 0.329432 1 -0.169174 0.838 3.18861e-15 0
0.339 0.0759404 0.089 0.089 2.801 1 -0.0476858 1.09881 0.395158 1.1694 0.354519 1.24402 0.331808 1.3217 0.329432 1 -0.169174 0.858 1.38608e-15 0
0.389001 0.0736717 0.089 0.089 2.751 1 -0.106841 1.0799 0.370301 1.14821 0.3234 1.22089 0.294555 1.29673 0.287428 1 -0.233951 0.901 5.15209e-15 0
0.439001 0.0685228 0.089 0.089 2.701 1 -0.169174 1.06045 0.346866 1.1265 0.293639 1.19726 0.258168 1.271 0.245812 1 -0.299591 0.897 2.41044e-15 0
0.439001 0.0685228 0.089 0.089 2.701 1 -0.169174 1.06045 0.346866 1.1265 0.293639 1.19726 0.258168 1.271 0.245812 1 -0.299591 0.883 6.08058e-15 0
0.489001 0.0602682 0.089 0.089 2.651 1 -0.299591 1.04028 0.324749 1.10445 0.26504 1.17312 0.223035 1.24518 0.205173 0.827296 -0.366764 0.969 7.65384e-15 0
0.489001 0.0602682 0.089 0.089 2.651 1 -0.299591 1.04028 0.324749 1.10445 0.26504 1.17312 0.223035 1.24518 0.205173 0.827296 -0.366764 0.917 2.85912e-15 0
0.539001 0.0456868 0.089 0.089 2.601 0.827296 -0.366764 1.01965 0.304351 1.08212 0.238531 1.14875 0.189165 1.2194 0.165683 0.598524 -0.451333 0.929 2.98934e-15 0
0.539001 0.0456868 0.089 0.089 2.601 0.827296 -0.366764 1.01965 0.304351 1.08212 0.238531 1.14875 0.189165 1.2194 0.165683 0.598524 -0.451333 0.949 2.59635e-15 0
