2.71222 -0.424541 3.14 0 0.872893 0.349908 0.6 0.6 0.6 0.6 0.660818 0.309175 2.411 1.80477e-30 0.6 0.6 0.6 
2.74863 -0.406892 3.14 0 0.72824 0.352972 0.6 0.6 0.6 0.6 0.604571 0.296322 2.291 7.43356e-31 0.6 0.6 0.6 
2.74863 -0.406892 3.14 0 0.72824 0.352972 0.6 0.6 0.6 0.6 0.604571 0.296322 2.351 7.43356e-31 0.6 0.6 0.6 
2.78504 -0.390783 3.14 0 0.72823 0.322185 0.6 0.6 0.6 0.6 0.548324 0.28459 2.355 4.85769e-31 0.6 0.6 0.6 
2.81527 -0.374597 3.14 0 0.604568 0.323707 0.6 0.6 0.6 0.6 0.501628 0.272803 2.364 3.68742e-31 0.6 0.6 0.6 
2.81527 -0.374597 3.14 0 0.604568 0.323707 0.6 0.6 0.6 0.6 0.501628 0.272803 2.319 3.74829e-31 0.6 0.6 0.6 
2.8455 -0.35974 3.14 0 0.604577 0.297146 0.6 0.6 0.6 0.6 0.454932 0.261983 2.382 2.67632e-32 0.6 0.6 0.6 
2.8455 -0.35974 3.14 0 0.604577 0.297146 0.6 0.6 0.6 0.6 0.454932 0.261983 2.334 2.67632e-32 0.6 0.6 0.6 
2.87058 -0.344914 3.14 0 0.501623 0.296522 0.6 0.6 0.6 0.6 0.416188 0.251186 2.469 7.59232e-31 0.6 0.6 0.6 
2.89333 -0.331279 3.14 0 0.454931 0.272695 0.6 0.6 0.6 0.6 0.38105 0.241257 2.348 2.46869e-33 0.6 0.6 0.6 
2.89333 -0.331279 3.14 0 0.454931 0.272695 0.6 0.6 0.6 0.6 0.38105 0.241257 2.275 2.46869e-33 0.6 0.6 0.6 
2.91607 -0.318065 3.14 0 0.454922 0.264283 0.6 0.6 0.6 0.6 0.345913 0.231633 2.343 2.54096e-32 0.6 0.6 0.6 
2.91607 -0.318065 3.14 0 0.454922 0.264283 0.6 0.6 0.6 0.6 0.345913 0.231633 2.348 2.54096e-32 0.6 0.6 0.6 
2.93512 -0.305076 3.14 0 0.381036 0.259782 0.6 0.6 0.6 0.6 0.316483 0.222174 2.337 1.57326e-30 0.6 0.6 0.6 
2.93512 -0.305076 3.14 0 0.381036 0.259782 0.6 0.6 0.6 0.6 0.316483 0.222174 2.316 1.57326e-30 0.6 0.6 0.6 
2.95242 -0.293038 3.14 0 0.345931 0.240747 0.6 0.6 0.6 0.6 0.289764 0.213408 2.624 2.45184e-35 0.6 0.6 0.6 
2.96824 -0.281497 3.14 0 0.316491 0.23083 0.6 0.6 0.6 0.6 0.265319 0.205002 2.29 5.87203e-30 0.6 0.6 0.6 
2.96824 -0.281497 3.14 0 0.316491 0.23083 0.6 0.6 0.6 0.6 0.265319 0.205002 2.265 5.87203e-30 0.6 0.6 0.6 
2.98407 -0.270251 3.14 0 0.316491 0.224911 0.6 0.6 0.6 0.6 0.240874 0.196813 2.304 3.12856e-33 0.6 0.6 0.6 
2.98407 -0.270251 3.14 0 0.316491 0.224911 0.6 0.6 0.6 0.6 0.240874 0.196813 2.201 3.12856e-33 0.6 0.6 0.6 
2.99733 -0.259301 3.14 0 0.265312 0.219008 0.6 0.6 0.6 0.6 0.220382 0.188838 2.241 1.1443e-29 0.6 0.6 0.6 
2.99733 -0.259301 3.14 0 0.265312 0.219008 0.6 0.6 0.6 0.6 0.220382 0.188838 2.297 9.6269e-31 0.6 0.6 0.6 
3.00938 -0.249097 3.14 0 0.240884 0.204086 0.6 0.6 0.6 0.6 0.201777 0.181407 2.347 8.88204e-30 0.6 0.6 0.6 
3.00938 -0.249097 3.14 0 0.240884 0.204086 0.6 0.6 0.6 0.6 0.201777 0.181407 3.143 8.93062e-30 0.6 0.6 0.6 
3.0204 -0.239312 3.14 0 0.220385 0.195701 0.6 0.6 0.6 0.6 0.184755 0.174281 2.334 3.42428e-31 0.6 0.6 0.6 
3.0204 -0.239312 3.14 0 0.220385 0.195701 0.6 0.6 0.6 0.6 0.184755 0.174281 2.272 3.42428e-31 0.6 0.6 0.6 
3.0204 -0.239312 3.14 0 0.220385 0.195701 0.6 0.6 0.6 0.6 0.184755 0.174281 2.385 3.42428e-31 0.6 0.6 0.6 
3.03049 -0.229916 3.14 0 0.201778 0.187923 0.6 0.6 0.6 0.6 0.16917 0.167438 2.285 3.67954e-30 0.6 0.6 0.6 
3.03049 -0.229916 3.14 0 0.201778 0.187923 0.6 0.6 0.6 0.6 0.16917 0.167438 2.335 1.14894e-30 0.6 0.6 0.6 
3.03973 -0.220898 3.14 0 0.184755 0.180349 0.6 0.6 0.6 0.6 0.1549 0.160871 2.311 2.81768e-34 0.6 0.6 0.6 
3.03973 -0.220898 3.14 0 0.184755 0.180349 0.6 0.6 0.6 0.6 0.1549 0.160871 2.306 2.81768e-34 0.6 0.6 0.6 
3.04818 -0.212243 3.14 0 0.169172 0.173094 0.6 0.6 0.6 0.6 0.141833 0.154568 2.324 5.45926e-30 0.6 0.6 0.6 
3.04818 -0.212243 3.14 0 0.169172 0.173094 0.6 0.6 0.6 0.6 0.141833 0.154568 2.283 5.45926e-30 0.6 0.6 0.6 
3.04818 -0.212243 3.14 0 0.169172 0.173094 0.6 0.6 0.6 0.6 0.141833 0.154568 2.28 5.45926e-30 0.6 0.6 0.6 
3.05593 -0.203937 3.14 0 0.15491 0.166119 0.6 0.6 0.6 0.6 0.129869 0.148519 2.28 8.53314e-34 0.6 0.6 0.6 
3.05593 -0.203937 3.14 0 0.15491 0.166119 0.6 0.6 0.6 0.6 0.129869 0.148519 2.328 8.53314e-34 0.6 0.6 0.6 
3.06302 -0.195967 3.14 0 0.141835 0.159404 0.6 0.6 0.6 0.6 0.118914 0.142715 2.355 5.95635e-30 0.6 0.6 0.6 
3.06302 -0.195967 3.14 0 0.141835 0.159404 0.6 0.6 0.6 0.6 0.118914 0.142715 2.299 8.81387e-31 0.6 0.6 0.6 
3.06302 -0.195967 3.14 0 0.141835 0.159404 0.6 0.6 0.6 0.6 0.118914 0.142715 2.349 2.26593e-29 0.6 0.6 0.6 
3.06951 -0.18832 3.14 0 0.129871 0.152951 0.6 0.6 0.6 0.6 0.108883 0.137145 2.324 3.3959e-34 0.6 0.6 0.6 
3.06951 -0.18832 3.14 0 0.129871 0.152951 0.6 0.6 0.6 0.6 0.108883 0.137145 2.292 3.3959e-34 0.6 0.6 0.6 
3.06951 -0.18832 3.14 0 0.129871 0.152951 0.6 0.6 0.6 0.6 0.108883 0.137145 2.293 3.3959e-34 0.6 0.6 0.6 
3.07546 -0.180984 3.14 0 0.118933 0.146722 0.6 0.6 0.6 0.6 0.0996965 0.131803 2.339 1.5055e-29 0.6 0.6 0.6 
3.07546 -0.180984 3.14 0 0.118933 0.146722 0.6 0.6 0.6 0.6 0.0996965 0.131803 2.382 1.50783e-29 0.6 0.6 0.6 
3.08091 -0.173943 3.14 0 0.108881 0.140818 0.6 0.6 0.6 0.6 0.0912868 0.126675 2.343 3.51995e-34 0.6 0.6 0.6 
3.08091 -0.173943 3.14 0 0.108881 0.140818 0.6 0.6 0.6 0.6 0.0912868 0.126675 2.371 3.51995e-34 0.6 0.6 0.6 
3.08091 -0.173943 3.14 0 0.108881 0.140818 0.6 0.6 0.6 0.6 0.0912868 0.126675 2.365 3.51995e-34 0.6 0.6 0.6 
3.08589 -0.167188 3.14 0 0.0996923 0.135097 0.6 0.6 0.6 0.6 0.0835868 0.121756 2.364 1.31545e-29 0.6 0.6 0.6 
3.08589 -0.167188 3.14 0 0.0996923 0.135097 0.6 0.6 0.6 0.6 0.0835868 0.121756 2.378 1.13927e-30 0.6 0.6 0.6 
3.08589 -0.167188 3.14 0 0.0996923 0.135097 0.6 0.6 0.6 0.6 0.0835868 0.121756 2.33 1.31545e-29 0.6 0.6 0.6 
3.09045 -0.160708 3.14 0 0.0912857 0.129597 0.6 0.6 0.6 0.6 0.0765361 0.117037 2.356 4.70977e-35 0.6 0.6 0.6 
3.09045 -0.160708 3.14 0 0.0912857 0.129597 0.6 0.6 0.6 0.6 0.0765361 0.117037 2.374 4.70977e-35 0.6 0.6 0.6 
3.09045 -0.160708 3.14 0 0.0912857 0.129597 0.6 0.6 0.6 0.6 0.0765361 0.117037 2.3 4.70977e-35 0.6 0.6 0.6 
3.09463 -0.154491 3.14 0 0.08358 0.124344 0.6 0.6 0.6 0.6 0.0700806 0.112509 2.302 3.17094e-29 0.6 0.6 0.6 
3.09463 -0.154491 3.14 0 0.08358 0.124344 0.6 0.6 0.6 0.6 0.0700806 0.112509 2.428 3.17105e-29 0.6 0.6 0.6 
3.09463 -0.154491 3.14 0 0.08358 0.124344 0.6 0.6 0.6 0.6 0.0700806 0.112509 2.29 3.17094e-29 0.6 0.6 0.6 
3.09846 -0.148526 3.14 0 0.0765371 0.119303 0.6 0.6 0.6 0.6 0.0641691 0.108165 2.374 5.79442e-33 0.6 0.6 0.6 
3.09846 -0.148526 3.14 0 0.0765371 0.119303 0.6 0.6 0.6 0.6 0.0641691 0.108165 2.33 5.79442e-33 0.6 0.6 0.6 
3.09846 -0.148526 3.14 0 0.0765371 0.119303 0.6 0.6 0.6 0.6 0.0641691 0.108165 2.558 5.79442e-33 0.6 0.6 0.6 
3.10196 -0.142804 3.14 0 0.0700855 0.11444 0.6 0.6 0.6 0.6 0.0587558 0.103998 2.315 4.09945e-36 0.6 0.6 0.6 
3.10196 -0.142804 3.14 0 0.0700855 0.11444 0.6 0.6 0.6 0.6 0.0587558 0.103998 2.314 4.09945e-36 0.6 0.6 0.6 
3.10196 -0.142804 3.14 0 0.0700855 0.11444 0.6 0.6 0.6 0.6 0.0587558 0.103998 2.304 4.09945e-36 0.6 0.6 0.6 
3.10196 -0.142804 3.14 0 0.0700855 0.11444 0.6 0.6 0.6 0.6 0.0587558 0.103998 2.34 4.09945e-36 0.6 0.6 0.6 
3.10517 -0.137313 3.14 0 0.0641775 0.109808 0.6 0.6 0.6 0.6 0.0537989 0.0999994 2.353 1.87512e-31 0.6 0.6 0.6 
3.10517 -0.137313 3.14 0 0.0641775 0.109808 0.6 0.6 0.6 0.6 0.0537989 0.0999994 2.34 1.87512e-31 0.6 0.6 0.6 
3.10517 -0.137313 3.14 0 0.0641775 0.109808 0.6 0.6 0.6 0.6 0.0537989 0.0999994 2.377 1.87512e-31 0.6 0.6 0.6 
3.10811 -0.132045 3.14 0 0.0587749 0.105366 0.6 0.6 0.6 0.6 0.0492593 0.0961627 2.322 1.25e-33 0.6 0.6 0.6 
3.10811 -0.132045 3.14 0 0.0587749 0.105366 0.6 0.6 0.6 0.6 0.0492593 0.0961627 2.353 1.25e-33 0.6 0.6 0.6 
3.10811 -0.132045 3.14 0 0.0587749 0.105366 0.6 0.6 0.6 0.6 0.0492593 0.0961627 2.408 1.25e-33 0.6 0.6 0.6 
3.10811 -0.132045 3.14 0 0.0587749 0.105366 0.6 0.6 0.6 0.6 0.0492593 0.0961627 2.347 1.25e-33 0.6 0.6 0.6 
3.1108 -0.126988 3.14 0 0.0538015 0.101143 0.6 0.6 0.6 0.6 0.0451038 0.0924798 2.349 6.74934e-30 0.6 0.6 0.6 
3.1108 -0.126988 3.14 0 0.0538015 0.101143 0.6 0.6 0.6 0.6 0.0451038 0.0924798 2.358 6.75112e-30 0.6 0.6 0.6 
3.1108 -0.126988 3.14 0 0.0538015 0.101143 0.6 0.6 0.6 0.6 0.0451038 0.0924798 2.327 6.74934e-30 0.6 0.6 0.6 
3.11327 -0.122134 3.14 0 0.049262 0.0970712 0.6 0.6 0.6 0.6 0.0412989 0.0889452 2.328 3.64295e-31 0.6 0.6 0.6 
3.11327 -0.122134 3.14 0 0.049262 0.0970712 0.6 0.6 0.6 0.6 0.0412989 0.0889452 2.338 1.26237e-30 0.6 0.6 0.6 
3.11327 -0.122134 3.14 0 0.049262 0.0970712 0.6 0.6 0.6 0.6 0.0412989 0.0889452 2.315 2.95696e-30 0.6 0.6 0.6 
3.11327 -0.122134 3.14 0 0.049262 0.0970712 0.6 0.6 0.6 0.6 0.0412989 0.0889452 2.304 3.64295e-31 0.6 0.6 0.6 
3.11552 -0.117476 3.14 0 0.0451136 0.0931704 0.6 0.6 0.6 0.6 0.0378144 0.0855526 2.38 1.15815e-34 0.6 0.6 0.6 
3.11552 -0.117476 3.14 0 0.0451136 0.0931704 0.6 0.6 0.6 0.6 0.0378144 0.0855526 2.376 1.15815e-34 0.6 0.6 0.6 
3.11552 -0.117476 3.14 0 0.0451136 0.0931704 0.6 0.6 0.6 0.6 0.0378144 0.0855526 2.305 1.15815e-34 0.6 0.6 0.6 
3.11552 -0.117476 3.14 0 0.0451136 0.0931704 0.6 0.6 0.6 0.6 0.0378144 0.0855526 2.352 1.15815e-34 0.6 0.6 0.6 
3.11759 -0.113003 3.14 0 0.0413036 0.0894447 0.6 0.6 0.6 0.6 0.0346242 0.0822956 2.426 1.51912e-30 0.6 0.6 0.6 
3.11759 -0.113003 3.14 0 0.0413036 0.0894447 0.6 0.6 0.6 0.6 0.0346242 0.0822956 2.327 3.49934e-30 0.6 0.6 0.6 
3.11759 -0.113003 3.14 0 0.0413036 0.0894447 0.6 0.6 0.6 0.6 0.0346242 0.0822956 2.31 4.17899e-31 0.6 0.6 0.6 
3.11759 -0.113003 3.14 0 0.0413036 0.0894447 0.6 0.6 0.6 0.6 0.0346242 0.0822956 2.279 1.51912e-30 0.6 0.6 0.6 
3.11948 -0.108711 3.14 0 0.0378275 0.0858562 0.6 0.6 0.6 0.6 0.0317025 0.0791693 2.322 1.46894e-30 0.6 0.6 0.6 
3.11948 -0.108711 3.14 0 0.0378275 0.0858562 0.6 0.6 0.6 0.6 0.0317025 0.0791693 2.417 1.46688e-30 0.6 0.6 0.6 
3.11948 -0.108711 3.14 0 0.0378275 0.0858562 0.6 0.6 0.6 0.6 0.0317025 0.0791693 2.583 1.46894e-30 0.6 0.6 0.6 
3.12121 -0.104587 3.14 0 0.0346422 0.0824691 0.6 0.6 0.6 0.6 0.0290268 0.0761664 2.349 1.9603e-31 0.6 0.6 0.6 
3.12121 -0.104587 3.14 0 0.0346422 0.0824691 0.6 0.6 0.6 0.6 0.0290268 0.0761664 2.4 7.40764e-31 0.6 0.6 0.6 
3.12121 -0.104587 3.14 0 0.0346422 0.0824691 0.6 0.6 0.6 0.6 0.0290268 0.0761664 2.368 1.66805e-30 0.6 0.6 0.6 
3.12121 -0.104587 3.14 0 0.0346422 0.0824691 0.6 0.6 0.6 0.6 0.0290268 0.0761664 2.298 1.9603e-31 0.6 0.6 0.6 
3.12279 -0.100627 3.14 0 0.0317001 0.0792126 0.6 0.6 0.6 0.6 0.0265784 0.0732821 2.256 1.22849e-31 0.6 0.6 0.6 
3.12279 -0.100627 3.14 0 0.0317001 0.0792126 0.6 0.6 0.6 0.6 0.0265784 0.0732821 2.293 4.29759e-30 0.6 0.6 0.6 
3.12279 -0.100627 3.14 0 0.0317001 0.0792126 0.6 0.6 0.6 0.6 0.0265784 0.0732821 2.298 1.3791e-30 0.6 0.6 0.6 
3.12279 -0.100627 3.14 0 0.0317001 0.0792126 0.6 0.6 0.6 0.6 0.0265784 0.0732821 2.312 3.71858e-31 0.6 0.6 0.6 
3.12425 -0.0968211 3.14 0 0.0290203 0.0761087 0.6 0.6 0.6 0.6 0.0243369 0.0705107 2.442 3.73252e-31 0.6 0.6 0.6 
3.12425 -0.0968211 3.14 0 0.0290203 0.0761087 0.6 0.6 0.6 0.6 0.0243369 0.0705107 2.364 4.43997e-30 0.6 0.6 0.6 
3.12425 -0.0968211 3.14 0 0.0290203 0.0761087 0.6 0.6 0.6 0.6 0.0243369 0.0705107 2.313 3.73252e-31 0.6 0.6 0.6 
3.12425 -0.0968211 3.14 0 0.0290203 0.0761087 0.6 0.6 0.6 0.6 0.0243369 0.0705107 2.386 4.43997e-30 0.6 0.6 0.6 
3.12557 -0.0931672 3.14 0 0.0265884 0.0730781 0.6 0.6 0.6 0.6 0.0222833 0.0678497 2.27 6.71245e-30 0.6 0.6 0.6 
3.12557 -0.0931672 3.14 0 0.0265884 0.0730781 0.6 0.6 0.6 0.6 0.0222833 0.0678497 2.306 3.03684e-30 0.6 0.6 0.6 
3.12557 -0.0931672 3.14 0 0.0265884 0.0730781 0.6 0.6 0.6 0.6 0.0222833 0.0678497 2.344 6.71245e-30 0.6 0.6 0.6 
3.12557 -0.0931672 3.14 0 0.0265884 0.0730781 0.6 0.6 0.6 0.6 0.0222833 0.0678497 2.299 3.03684e-30 0.6 0.6 0.6 
3.12679 -0.089657 3.14 0 0.0243473 0.0702049 0.6 0.6 0.6 0.6 0.0204028 0.0652934 2.337 3.63864e-30 0.6 0.6 0.6 
3.12679 -0.089657 3.14 0 0.0243473 0.0702049 0.6 0.6 0.6 0.6 0.0204028 0.0652934 2.369 4.31345e-31 0.6 0.6 0.6 
3.12679 -0.089657 3.14 0 0.0243473 0.0702049 0.6 0.6 0.6 0.6 0.0204028 0.0652934 2.295 1.59149e-30 0.6 0.6 0.6 
3.12679 -0.089657 3.14 0 0.0243473 0.0702049 0.6 0.6 0.6 0.6 0.0204028 0.0652934 2.43 3.63864e-30 0.6 0.6 0.6 
3.12791 -0.0862836 3.14 0 0.0222874 0.067468 0.6 0.6 0.6 0.6 0.0186814 0.0628367 2.288 9.55554e-35 0.6 0.6 0.6 
3.12791 -0.0862836 3.14 0 0.0222874 0.067468 0.6 0.6 0.6 0.6 0.0186814 0.0628367 2.365 9.55554e-35 0.6 0.6 0.6 
3.12791 -0.0862836 3.14 0 0.0222874 0.067468 0.6 0.6 0.6 0.6 0.0186814 0.0628367 2.33 9.55554e-35 0.6 0.6 0.6 
3.12791 -0.0862836 3.14 0 0.0222874 0.067468 0.6 0.6 0.6 0.6 0.0186814 0.0628367 2.46 9.55554e-35 0.6 0.6 0.6 
3.12893 -0.0830405 3.14 0 0.0204086 0.0648603 0.6 0.6 0.6 0.6 0.017105 0.0604749 2.367 1.54417e-33 0.6 0.6 0.6 
3.12893 -0.0830405 3.14 0 0.0204086 0.0648603 0.6 0.6 0.6 0.6 0.017105 0.0604749 2.394 3.03559e-34 0.6 0.6 0.6 
3.12893 -0.0830405 3.14 0 0.0204086 0.0648603 0.6 0.6 0.6 0.6 0.017105 0.0604749 2.255 1.02309e-33 0.6 0.6 0.6 
3.12893 -0.0830405 3.14 0 0.0204086 0.0648603 0.6 0.6 0.6 0.6 0.017105 0.0604749 2.33 1.54417e-33 0.6 0.6 0.6 
3.12893 -0.0830405 3.14 0 0.0204086 0.0648603 0.6 0.6 0.6 0.6 0.017105 0.0604749 2.306 3.03559e-34 0.6 0.6 0.6 
3.12986 -0.0799217 3.14 0 0.0186586 0.0623761 0.6 0.6 0.6 0.6 0.0156639 0.0582036 2.312 1.31961e-30 0.6 0.6 0.6 
3.12986 -0.0799217 3.14 0 0.0186586 0.0623761 0.6 0.6 0.6 0.6 0.0156639 0.0582036 2.295 1.31961e-30 0.6 0.6 0.6 
3.12986 -0.0799217 3.14 0 0.0186586 0.0623761 0.6 0.6 0.6 0.6 0.0156639 0.0582036 2.315 1.31961e-30 0.6 0.6 0.6 
3.12986 -0.0799217 3.14 0 0.0186586 0.0623761 0.6 0.6 0.6 0.6 0.0156639 0.0582036 2.277 1.31961e-30 0.6 0.6 0.6 
3.13072 -0.0769264 3.14 0 0.0171137 0.0599076 0.6 0.6 0.6 0.6 0.0143421 0.0560222 2.333 9.98529e-35 0.6 0.6 0.6 
3.13072 -0.0769264 3.14 0 0.0171137 0.0599076 0.6 0.6 0.6 0.6 0.0143421 0.0560222 2.419 9.98529e-35 0.6 0.6 0.6 
3.13072 -0.0769264 3.14 0 0.0171137 0.0599076 0.6 0.6 0.6 0.6 0.0143421 0.0560222 2.366 9.98529e-35 0.6 0.6 0.6 
3.13072 -0.0769264 3.14 0 0.0171137 0.0599076 0.6 0.6 0.6 0.6 0.0143421 0.0560222 2.736 9.98529e-35 0.6 0.6 0.6 
3.1315 -0.0740458 3.14 0 0.0156689 0.0576112 0.6 0.6 0.6 0.6 0.0131319 0.0539244 2.336 6.27566e-34 0.6 0.6 0.6 
3.1315 -0.0740458 3.14 0 0.0156689 0.0576112 0.6 0.6 0.6 0.6 0.0131319 0.0539244 2.348 6.27566e-34 0.6 0.6 0.6 
3.1315 -0.0740458 3.14 0 0.0156689 0.0576112 0.6 0.6 0.6 0.6 0.0131319 0.0539244 2.314 6.27566e-34 0.6 0.6 0.6 
3.1315 -0.0740458 3.14 0 0.0156689 0.0576112 0.6 0.6 0.6 0.6 0.0131319 0.0539244 2.684 6.27566e-34 0.6 0.6 0.6 
3.13222 -0.0712742 3.14 0 0.0143337 0.0554313 0.6 0.6 0.6 0.6 0.0120248 0.051906 2.447 1.5832e-29 0.6 0.6 0.6 
3.13222 -0.0712742 3.14 0 0.0143337 0.0554313 0.6 0.6 0.6 0.6 0.0120248 0.051906 2.415 1.82318e-29 0.6 0.6 0.6 
3.13222 -0.0712742 3.14 0 0.0143337 0.0554313 0.6 0.6 0.6 0.6 0.0120248 0.051906 2.331 1.13249e-31 0.6 0.6 0.6 
3.13222 -0.0712742 3.14 0 0.0143337 0.0554313 0.6 0.6 0.6 0.6 0.0120248 0.051906 2.299 1.5832e-29 0.6 0.6 0.6 
3.13222 -0.0712742 3.14 0 0.0143337 0.0554313 0.6 0.6 0.6 0.6 0.0120248 0.051906 2.328 1.82318e-29 0.6 0.6 0.6 
3.13287 -0.0686088 3.14 0 0.0131273 0.0533083 0.6 0.6 0.6 0.6 0.0110108 0.0499649 2.376 2.2524e-30 0.6 0.6 0.6 
3.13287 -0.0686088 3.14 0 0.0131273 0.0533083 0.6 0.6 0.6 0.6 0.0110108 0.0499649 2.326 2.27074e-30 0.6 0.6 0.6 
3.13287 -0.0686088 3.14 0 0.0131273 0.0533083 0.6 0.6 0.6 0.6 0.0110108 0.0499649 2.277 2.33515e-30 0.6 0.6 0.6 
3.13287 -0.0686088 3.14 0 0.0131273 0.0533083 0.6 0.6 0.6 0.6 0.0110108 0.0499649 2.232 2.56471e-30 0.6 0.6 0.6 
3.13347 -0.0660456 3.14 0 0.0120211 0.0512649 0.6 0.6 0.6 0.6 0.0100824 0.0480982 2.41 6.04228e-30 0.6 0.6 0.6 
3.13347 -0.0660456 3.14 0 0.0120211 0.0512649 0.6 0.6 0.6 0.6 0.0100824 0.0480982 2.272 6.043e-30 0.6 0.6 0.6 
3.13347 -0.0660456 3.14 0 0.0120211 0.0512649 0.6 0.6 0.6 0.6 0.0100824 0.0480982 2.254 6.04228e-30 0.6 0.6 0.6 
3.13347 -0.0660456 3.14 0 0.0120211 0.0512649 0.6 0.6 0.6 0.6 0.0100824 0.0480982 2.384 6.04476e-30 0.6 0.6 0.6 
3.13402 -0.0635808 3.14 0 0.0110245 0.0492956 0.6 0.6 0.6 0.6 0.00923085 0.0463032 2.269 2.57132e-35 0.6 0.6 0.6 
3.13402 -0.0635808 3.14 0 0.0110245 0.0492956 0.6 0.6 0.6 0.6 0.00923085 0.0463032 2.342 2.57132e-35 0.6 0.6 0.6 
3.13402 -0.0635808 3.14 0 0.0110245 0.0492956 0.6 0.6 0.6 0.6 0.00923085 0.0463032 2.375 2.57132e-35 0.6 0.6 0.6 
3.13402 -0.0635808 3.14 0 0.0110245 0.0492956 0.6 0.6 0.6 0.6 0.00923085 0.0463032 2.362 2.57132e-35 0.6 0.6 0.6 
3.13402 -0.0635808 3.14 0 0.0110245 0.0492956 0.6 0.6 0.6 0.6 0.00923085 0.0463032 2.398 2.57132e-35 0.6 0.6 0.6 
3.13453 -0.0612086 3.14 0 0.0100851 0.0474442 0.6 0.6 0.6 0.6 0.0084519 0.0445756 2.312 5.71591e-30 0.6 0.6 0.6 
3.13453 -0.0612086 3.14 0 0.0100851 0.0474442 0.6 0.6 0.6 0.6 0.0084519 0.0445756 2.364 5.71489e-30 0.6 0.6 0.6 
