0 0 0.9 0 3.14 0 0 0 0 0 0 0 0 0 0 1 0 0.497 3.06303e-32 0
0 0 0.9 0 3.14 0 0 0 0 0 0 0 0 0 0 1 0 0.344 3.06303e-32 0
0 0 0.9 0 3.14 0 0 0 0 0 0 0 0 0 0 1 0 0.375 3.06303e-32 0
0 0 0.9 0 3.14 0 0 0 0 0 0 0 0 0 0 1 0 0.385 3.06303e-32 0
0 0 0.9 0 3.14 0 0 0 0 0 0 0 0 0 0 1 0 0.37 3.06303e-32 0
0 0 0.9 0 3.14 0 0 0 0 0 0 0 0 0 0 1 0 0.367 3.06303e-32 0
0 0 0.9 0 3.14 0 0 0 0 0 0 0 0 0 0 1 0 0.38 3.06303e-32 0
0 0 0.9 0 3.14 0 0 0 0 0 0 0 0 0 0 1 0 0.371 3.06303e-32 0
2.83334e-09 -1.19479e-07 0.9 0 3.14 1 0 1.19644 0.552269 1.28317 0.552269 1.3713 0.565913 1.46039 0.593537 1 2.61319e-08 0.371 6.52985e-33 0
2.83334e-09 -1.19479e-07 0.9 0 3.14 1 0 1.19644 0.552269 1.28317 0.552269 1.3713 0.565913 1.46039 0.593537 1 2.61319e-08 0.375 6.52985e-33 0
2.83334e-09 -1.19479e-07 0.9 0 3.14 1 0 1.19644 0.552269 1.28317 0.552269 1.3713 0.565913 1.46039 0.593537 1 2.61319e-08 0.366 6.52985e-33 0
2.83334e-09 -1.19479e-07 0.9 0 3.14 1 0 1.19644 0.552269 1.28317 0.552269 1.3713 0.565913 1.46039 0.593537 1 2.61319e-08 0.365 6.52985e-33 0
2.83334e-09 -1.19479e-07 0.9 0 3.14 1 0 1.19644 0.552269 1.28317 0.552269 1.3713 0.565913 1.46039 0.593537 1 2.61319e-08 0.376 6.52985e-33 0
0.0499999 -0.00617176 0.9 0 3.09 1 2.61319e-08 1.19644 0.552269 1.28317 0.552269 1.3713 0.565913 1.46039 0.593537 1 0.00134986 0.357 6.76868e-33 0
0.0499999 -0.00617176 0.9 0 3.09 1 2.61319e-08 1.19644 0.552269 1.28317 0.552269 1.3713 0.565913 1.46039 0.593537 1 0.00134986 0.394 6.76869e-33 0
0.0499999 -0.00617176 0.9 0 3.09 1 2.61319e-08 1.19644 0.552269 1.28317 0.552269 1.3713 0.565913 1.46039 0.593537 1 0.00134986 0.385 6.76868e-33 0
0.0999999 -0.00486745 0.9 0 3.04 1 0.00134986 1.18291 0.526883 1.26826 0.522341 1.35494 0.532339 1.44316 0.557003 1 0.00106458 0.377 1.61357e-33 0
0.0999999 -0.00486745 0.9 0 3.04 1 0.00134986 1.18291 0.526883 1.26826 0.522341 1.35494 0.532339 1.44316 0.557003 1 0.00106458 0.359 1.61357e-33 0
0.0999999 -0.00486745 0.9 0 3.04 1 0.00134986 1.18291 0.526883 1.26826 0.522341 1.35494 0.532339 1.44316 0.557003 1 0.00106458 0.404 1.61357e-33 0
0.149999 -0.00471065 0.9 0 2.99 1 0.00106458 1.16658 0.497714 1.24987 0.487719 1.33505 0.493209 1.42216 0.51412 1 0.00103029 0.362 6.5299e-33 0
0.149999 -0.00471065 0.9 0 2.99 1 0.00106458 1.16658 0.497714 1.24987 0.487719 1.33505 0.493209 1.42216 0.51412 1 0.00103029 0.368 6.5299e-33 0
0.199999 -0.00469172 0.9 0 2.94 1 0.00103029 1.1507 0.471077 1.23183 0.45546 1.31544 0.456223 1.40121 0.473066 1 0.00102615 0.369 7.23193e-36 0
0.199999 -0.00469172 0.9 0 2.94 1 0.00103029 1.1507 0.471077 1.23183 0.45546 1.31544 0.456223 1.40121 0.473066 1 0.00102615 0.387 7.23193e-36 0
0.249999 -0.00464313 0.9 0 2.89 1 0.00102615 1.13391 0.444798 1.213 0.423199 1.29498 0.418689 1.37933 0.431678 1 -0.00306174 0.385 1.20662e-16 0
0.249999 -0.00464313 0.9 0 2.89 1 0.00102615 1.13391 0.444798 1.213 0.423199 1.29498 0.418689 1.37933 0.431678 1 -0.00306174 0.395 6.53122e-17 0
0.299999 -0.00459504 0.9 0 2.84 1 -0.00306174 1.11608 0.418537 1.19342 0.390888 1.27369 0.381107 1.35658 0.390017 1 -0.0619543 0.377 1.91036e-15 0
0.299999 -0.00459504 0.9 0 2.84 1 -0.00306174 1.11608 0.418537 1.19342 0.390888 1.27369 0.381107 1.35658 0.390017 1 -0.0619543 0.408 8.11391e-16 0
0.349999 -0.0047409 0.9 0 2.79 1 -0.0619543 1.09757 0.393036 1.17311 0.359175 1.25162 0.343664 1.33298 0.348165 1 -0.121944 0.426 1.9793e-15 0
0.349999 -0.0047409 0.9 0 2.79 1 -0.0619543 1.09757 0.393036 1.17311 0.359175 1.25162 0.343664 1.33298 0.348165 1 -0.121944 0.433 3.53752e-16 0
0.399999 -0.00768353 0.9 0 2.74 1 -0.121944 1.07846 0.368646 1.15185 0.328095 1.2288 0.30649 1.30842 0.306231 1 -0.183074 0.428 5.41584e-17 0
0.399999 -0.00768353 0.9 0 2.74 1 -0.121944 1.07846 0.368646 1.15185 0.328095 1.2288 0.30649 1.30842 0.306231 1 -0.183074 0.452 5.41584e-17 0
0.449999 -0.0136378 0.9 0 2.69 1 -0.183074 1.05886 0.345001 1.13019 0.297905 1.2056 0.269846 1.28331 0.265027 1 -0.245373 0.402 4.33606e-15 0
0.499999 -0.0226503 0.9 0 2.64 1 -0.183074 1.03881 0.323234 1.10821 0.269603 1.18179 0.234616 1.2581 0.224547 0.914386 -0.309019 0.493 6.81901e-15 0
0.499999 -0.0226503 0.9 0 2.64 1 -0.183074 1.03881 0.323234 1.10821 0.269603 1.18179 0.234616 1.2581 0.224547 0.914386 -0.309019 0.426 1.47941e-15 0
0.549999 -0.031829 0.9 0 2.59 0.914385 -0.309019 1.01831 0.302893 1.08592 0.242682 1.15762 0.200956 1.23274 0.185146 0.710854 -0.384724 0.406 1.4482e-14 0
0.549999 -0.031829 0.9 0 2.59 0.914385 -0.309019 1.01831 0.302893 1.08592 0.242682 1.15762 0.200956 1.23274 0.185146 0.710854 -0.384724 0.443 1.24863e-14 0
0.595718 -0.0460886 0.9 0 2.54428 0.914385 -0.309019 0.997278 0.284369 1.06308 0.217348 1.13286 0.168074 1.20667 0.145931 0.439254 -0.488713 0.622 2.25911e-14 0
0.641437 -0.0616572 0.9 0 2.49856 0.710854 -0.384724 0.977448 0.268908 1.04206 0.196108 1.11053 0.140509 1.18348 0.112151 0.100788 -0.620905 0.44 5.98934e-15 0
